17,D,Denmark,China
17,E,USA,Netherlands
17,F,Brazil,France
17,G,Italy,Sweden
17,H,Germany,Colombia
18,A,New Zealand,Norway
18,B,Canada,Australia
18,C,Spain,Costa Rica
18,D,England,China
18,E,Netherlands,USA
18,F,France,Brazil
18,G,Sweden,Italy
18,H,Germany,Colombia
19,A,Switzerland,New Zealand
19,B,Australia,Canada
19,C,Japan,Spain
19,D,England,Denmark
19,E,USA,Netherlands
19,F,France,Brazil
19,G,Italy,Sweden
19,H,Germany,Colombia
20,A,Norway,New Zealand
20,B,Canada,Ireland
20,C,Spain,Costa Rica
20,D,England,Denmark
20,E,USA,Netherlands
20,F,Brazil,France
20,G,Italy,Sweden
20,H,Germany,Colombia
21,A,Norway,New Zealand
21,B,Australia,Canada
21,C,Japan,Spain
21,D,England,China
21,E,USA,Netherlands
21,F,France,Brazil
21,G,Sweden,Italy
21,H,Germany,South Korea
22,A,Switzerland,New Zealand
22,B,Canada,Nigeria
22,C,Spain,Japan
22,D,England,Denmark
22,E,USA,Netherlands
22,F,Brazil,France
22,G,Sweden,Argentina
22,H,Germany,Colombia
23,A,Norway,Switzerland
23,B,Canada,Ireland
23,C,Spain,Japan
23,D,England,Denmark
23,E,USA,Netherlands
23,F,France,Brazil
23,G,Italy,Sweden
23,H,Germany,Colombia
24,A,New Zealand,Norway
24,B,Canada,Australia
24,C,Spain,Costa Rica
24,D,Denmark,China
24,E,Netherlands,Portugal
24,F,Brazil,France
24,G,Sweden,Italy
24,H,Germany,South Korea
25,A,Norway,New Zealand
25,B,Australia,Canada
25,C,Spain,Japan
25,D,England,Denmark
25,E,Netherlands,USA
25,F,Brazil,France
25,G,Italy,Sweden
25,H,South Korea,Germany
26,A,Norway,New Zealand
26,B,Australia,Canada
26,C,Spain,Japan
26,D,England,Denmark
26,E,Netherlands,USA
26,F,Brazil,France
26,G,Italy,Sweden
26,H,Germany,South Korea
27,A,Norway,Switzerland
27,B,Canada,Nigeria
27,C,Spain,Japan
27,D,England,Denmark
27,E,USA,Netherlands
27,F,Brazil,France
27,G,Italy,Sweden
27,H,Germany,South Korea
28,A,Norway,Switzerland
28,B,Australia,Canada
28,C,Japan,Spain
28,D,China,England
28,E,Netherlands,USA
28,F,France,Brazil
28,G,Sweden,Italy
28,H,Germany,South Korea
29,A,Norway,New Zealand
29,B,Canada,Australia
29,C,Spain,Japan
29,D,England,Denmark
29,E,Netherlands,USA
29,F,Brazil,France
29,G,Argentina,Italy
29,H,Germany,Colombia
30,A,New Zealand,Norway
30,B,Canada,Australia
30,C,Spain,Costa Rica
30,D,England,China
30,E,USA,Netherlands
30,F,Brazil,France
30,G,Sweden,Italy
30,H,Germany,Colombia
31,A,Switzerland,Norway
31,B,Australia,Canada
31,C,Spain,Costa Rica
31,D,England,Denmark
31,E,USA,Netherlands
31,F,France,Brazil
31,G,Sweden,Italy
31,H,Germany,South Korea
32,A,Norway,New Zealand
32,B,Canada,Australia
32,C,Spain,Japan
32,D,England,Denmark
32,E,USA,Netherlands
32,F,France,Brazil
32,G,Sweden,Italy
32,H,Germany,Colombia
33,A,Norway,Switzerland
33,B,Australia,Canada
33,C,Spain,Japan
33,D,England,Denmark
33,E,USA,Portugal
33,F,Brazil,France
33,G,Sweden,Italy
33,H,Germany,South Korea
34,A,Norway,Switzerland
34,B,Australia,Canada
34,C,Japan,Spain
34,D,England,China
34,E,USA,Netherlands
34,F,Brazil,France
34,G,Italy,Sweden
34,H,Germany,Colombia
35,A,Norway,New Zealand
35,B,Canada,Australia
35,C,Japan,Spain
35,D,England,Denmark
35,E,USA,Portugal
35,F,Brazil,France
35,G,Italy,South Africa
35,H,Germany,Colombia
36,A,Norway,New Zealand
36,B,Australia,Canada
36,C,Japan,Spain
36,D,Denmark,England
36,E,USA,Netherlands
36,F,France,Brazil
36,G,Italy,Sweden
36,H,Germany,South Korea
37,A,Norway,New Zealand
37,B,Canada,Australia
37,C,Spain,Japan
37,D,England,China
37,E,USA,Netherlands
37,F,France,Brazil
37,G,Sweden,Italy
37,H,Germany,Morocco
38,A,Norway,New Zealand
38,B,Ireland,Australia
38,C,Spain,Japan
38,D,Denmark,China
38,E,USA,Netherlands
38,F,Brazil,France
38,G,Sweden,Italy
38,H,Germany,Colombia
39,A,Norway,New Zealand
39,B,Canada,Australia
39,C,Spain,Japan
39,D,England,Denmark
39,E,Netherlands,Portugal
39,F,Brazil,France
39,G,Sweden,South Africa
39,H,South Korea,Germany
40,A,Norway,New Zealand
40,B,Canada,Australia
40,C,Spain,Japan
40,D,England,China
40,E,USA,Netherlands
40,F,France,Brazil
40,G,Sweden,Italy
40,H,Germany,Colombia
41,A,Norway,Switzerland
41,B,Canada,Australia
41,C,Spain,Japan
41,D,England,China
41,E,Netherlands,USA
41,F,France,Brazil
41,G,Sweden,Italy
41,H,Germany,Colombia
42,A,Norway,Switzerland
42,B,Canada,Australia
42,C,Japan,Spain
42,D,England,Denmark
42,E,USA,Netherlands
42,F,Brazil,France
42,G,Italy,Sweden
42,H,Colombia,Germany
43,A,Norway,New Zealand
43,B,Australia,Canada
43,C,Spain,Costa Rica
43,D,England,Denmark
43,E,Vietnam,USA
43,F,Brazil,Jamaica
43,G,Sweden,Italy
43,H,Germany,South Korea
44,A,Norway,New Zealand
44,B,Australia,Canada
44,C,Spain,Costa Rica
44,D,England,Denmark
44,E,USA,Netherlands
44,F,France,Brazil
44,G,Argentina,Sweden
44,H,Germany,South Korea
45,A,Norway,New Zealand
45,B,Australia,Canada
45,C,Spain,Japan
45,D,Denmark,England
45,E,USA,Netherlands
45,F,Brazil,France
45,G,Italy,South Africa
45,H,Germany,Colombia
46,A,Norway,Switzerland
46,B,Canada,Australia
46,C,Spain,Japan
46,D,China,England
46,E,USA,Netherlands
46,F,Brazil,France
46,G,Sweden,Italy
46,H,Germany,Colombia
47,A,Norway,New Zealand
47,B,Australia,Canada
47,C,Spain,Costa Rica
47,D,England,China
47,E,Netherlands,USA
47,F,France,Brazil
47,G,Sweden,Argentina
47,H,Germany,South Korea
48,A,Switzerland,Norway
48,B,Canada,Australia
48,C,Spain,Japan
48,D,England,Denmark
48,E,USA,Netherlands
48,F,Brazil,France
48,G,Sweden,Italy
48,H,Germany,Colombia
49,A,Norway,Switzerland
49,B,Australia,Canada
49,C,Spain,Japan
49,D,England,China
49,E,USA,Netherlands
49,F,France,Brazil
49,G,Sweden,Italy
49,H,Germany,South Korea
50,A,Norway,New Zealand
50,B,Australia,Canada
50,C,Spain,Japan
50,D,Denmark,England
50,E,USA,Netherlands
50,F,France,Brazil
50,G,Sweden,Argentina
50,H,Germany,Colombia
51,A,Norway,New Zealand
51,B,Australia,Canada
51,C,Japan,Spain
51,D,England,Denmark
51,E,USA,Portugal
51,F,Brazil,France
51,G,Sweden,Italy
51,H,Germany,Colombia
52,A,Norway,Switzerland
52,B,Canada,Australia
52,C,Spain,Japan
52,D,England,Denmark
52,E,Netherlands,USA
52,F,France,Brazil
52,G,Argentina,Sweden
52,H,Germany,South Korea
53,A,New Zealand,Norway
53,B,Canada,Australia
53,C,Japan,Spain
53,D,England,China
53,E,Netherlands,USA
53,F,Brazil,France
53,G,Sweden,Italy
53,H,Colombia,Germany
54,A,Norway,Switzerland
54,B,Australia,Canada
54,C,Spain,Japan
54,D,China,England
54,E,Netherlands,Portugal
54,F,Brazil,France
54,G,Sweden,Italy
54,H,Germany,South Korea
55,A,Switzerland,Norway
55,B,Australia,Canada
55,C,Spain,Japan
55,D,Denmark,England
55,E,USA,Netherlands
55,F,France,Brazil
55,G,Sweden,Italy
55,H,Germany,South Korea
56,A,Switzerland,Norway
56,B,Australia,Nigeria
56,C,Japan,Spain
56,D,China,Denmark
56,E,USA,Netherlands
56,F,Brazil,France
56,G,Sweden,Italy
56,H,Germany,Colombia
57,A,Switzerland,New Zealand
57,B,Australia,Canada
57,C,Spain,Japan
57,D,England,Denmark
57,E,USA,Netherlands
57,F,France,Brazil
57,G,Sweden,Italy
57,H,Germany,South Korea
58,A,New Zealand,Norway
58,B,Canada,Australia
58,C,Spain,Costa Rica
58,D,England,Denmark
58,E,Netherlands,USA
58,F,France,Brazil
58,G,Sweden,Italy
58,H,Colombia,Germany
59,A,Norway,Switzerland
59,B,Canada,Australia
59,C,Spain,Costa Rica
59,D,England,China
59,E,Netherlands,USA
59,F,Brazil,France
59,G,Italy,Sweden
59,H,Germany,South Korea
60,A,Norway,New Zealand
60,B,Ireland,Australia
60,C,Japan,Spain
60,D,England,China
60,E,USA,Netherlands
60,F,France,Brazil
60,G,Sweden,Argentina
60,H,Germany,Colombia
61,A,Norway,Switzerland
61,B,Canada,Australia
61,C,Spain,Costa Rica
61,D,England,Denmark
61,E,USA,Netherlands
61,F,Brazil,France
61,G,Sweden,Italy
61,H,Colombia,Germany
62,A,Switzerland,Norway
62,B,Australia,Canada
62,C,Spain,Japan
62,D,England,Denmark
62,E,USA,Netherlands
62,F,Brazil,France
62,G,Sweden,Argentina
62,H,Germany,South Korea
63,A,Norway,Switzerland
63,B,Canada,Australia
63,C,Spain,Japan
63,D,China,Denmark
63,E,Netherlands,USA
63,F,France,Brazil
63,G,Sweden,Italy
63,H,Germany,South Korea
64,A,Norway,Switzerland
64,B,Canada,Australia
64,C,Spain,Japan
64,D,Denmark,England
64,E,USA,Netherlands
64,F,France,Brazil
64,G,Sweden,Argentina
64,H,Germany,Colombia
65,A,Norway,Switzerland
65,B,Australia,Canada
65,C,Japan,Spain
65,D,Denmark,England
65,E,USA,Netherlands
65,F,France,Brazil
65,G,Sweden,Argentina
65,H,Germany,South Korea
66,A,Norway,Switzerland
66,B,Canada,Ireland
66,C,Japan,Spain
66,D,England,Denmark
66,E,USA,Netherlands
66,F,Brazil,France
66,G,Sweden,Argentina
66,H,South Korea,Germany
67,A,Norway,New Zealand
67,B,Canada,Australia
67,C,Japan,Spain
67,D,Denmark,England
67,E,Netherlands,USA
67,F,France,Brazil
67,G,Sweden,Italy
67,H,South Korea,Colombia
68,A,Norway,New Zealand
68,B,Canada,Australia
68,C,Japan,Spain
68,D,Denmark,England
68,E,USA,Netherlands
68,F,France,Brazil
68,G,Italy,Sweden
68,H,Colombia,Germany
69,A,Switzerland,Norway
69,B,Canada,Ireland
69,C,Spain,Japan
69,D,Denmark,England
69,E,Netherlands,USA
69,F,France,Brazil
69,G,Sweden,Argentina
69,H,Germany,Colombia
70,A,Norway,Switzerland
70,B,Canada,Australia
70,C,Japan,Spain
70,D,China,England
70,E,USA,Portugal
70,F,Brazil,France
70,G,Sweden,Italy
70,H,Germany,South Korea
71,A,New Zealand,Norway
71,B,Canada,Australia
71,C,Spain,Costa Rica
71,D,England,Denmark
71,E,USA,Netherlands
71,F,Brazil,France
71,G,Sweden,Italy
71,H,Germany,Colombia
72,A,Norway,New Zealand
72,B,Canada,Australia
72,C,Spain,Japan
72,D,England,Denmark
72,E,USA,Netherlands
72,F,France,Brazil
72,G,Sweden,Italy
72,H,Germany,Colombia
73,A,Norway,Switzerland
73,B,Canada,Australia
73,C,Spain,Japan
73,D,Denmark,England
73,E,Netherlands,USA
73,F,Brazil,France
73,G,Sweden,Italy
73,H,South Korea,Colombia
74,A,Norway,Switzerland
74,B,Australia,Canada
74,C,Spain,Japan
74,D,England,Denmark
74,E,Netherlands,Portugal
74,F,France,Brazil
74,G,Sweden,Italy
74,H,Germany,Colombia
75,A,Norway,New Zealand
75,B,Canada,Australia
75,C,Spain,Japan
75,D,England,Denmark
75,E,USA,Netherlands
75,F,Brazil,France
75,G,Sweden,Italy
75,H,Germany,South Korea
76,A,Norway,New Zealand
76,B,Canada,Australia
76,C,Spain,Japan
76,D,England,Denmark
76,E,Netherlands,USA
76,F,France,Brazil
76,G,Sweden,Italy
76,H,Germany,Colombia
77,A,Norway,Switzerland
77,B,Australia,Canada
77,C,Spain,Japan
77,D,England,Denmark
77,E,Netherlands,USA
77,F,France,Brazil
77,G,Italy,Sweden
77,H,Colombia,South Korea
78,A,Norway,Switzerland
78,B,Canada,Australia
78,C,Spain,Japan
78,D,England,Denmark
78,E,USA,Netherlands
78,F,France,Brazil
78,G,Sweden,Argentina
78,H,Germany,Colombia
79,A,Switzerland,Norway
79,B,Australia,Canada
79,C,Spain,Japan
79,D,England,Denmark
79,E,Netherlands,USA
79,F,France,Brazil
79,G,Sweden,Argentina
79,H,Germany,Colombia
80,A,New Zealand,Switzerland
80,B,Australia,Canada
80,C,Japan,Spain
80,D,England,China
80,E,Netherlands,USA
80,F,Brazil,France
80,G,Argentina,Sweden
80,H,Germany,South Korea
81,A,Norway,Switzerland
81,B,Canada,Australia
81,C,Japan,Costa Rica
81,D,England,China
81,E,USA,Netherlands
81,F,Brazil,France
81,G,Sweden,Argentina
81,H,Colombia,Germany
82,A,Norway,Switzerland
82,B,Canada,Australia
82,C,Japan,Spain
82,D,China,Denmark
82,E,USA,Netherlands
82,F,Brazil,France
82,G,Sweden,Italy
82,H,Germany,South Korea
83,A,Switzerland,Norway
83,B,Canada,Australia
83,C,Spain,Japan
83,D,China,England
83,E,USA,Netherlands
83,F,Brazil,France
83,G,Sweden,Argentina
83,H,Germany,Colombia
84,A,Norway,New Zealand
84,B,Canada,Ireland
84,C,Spain,Japan
84,D,China,England
84,E,USA,Netherlands
84,F,Brazil,France
84,G,Italy,Sweden
84,H,Germany,Colombia
85,A,Norway,New Zealand
85,B,Australia,Ireland
85,C,Japan,Spain
85,D,England,China
85,E,Netherlands,USA
85,F,France,Brazil
85,G,Sweden,Argentina
85,H,South Korea,Germany
86,A,New Zealand,Norway
86,B,Canada,Australia
86,C,Spain,Japan
86,D,Denmark,England
86,E,USA,Portugal
86,F,Brazil,France
86,G,Sweden,Italy
86,H,Germany,South Korea
87,A,Norway,Switzerland
87,B,Canada,Ireland
87,C,Spain,Japan
87,D,England,Denmark
87,E,Portugal,USA
87,F,France,Brazil
87,G,Sweden,Italy
87,H,Germany,South Korea
88,A,Norway,Switzerland
88,B,Canada,Australia
88,C,Japan,Spain
88,D,China,Denmark
88,E,Portugal,USA
88,F,France,Brazil
88,G,Sweden,Argentina
88,H,Germany,South Korea
89,A,New Zealand,Norway
89,B,Australia,Canada
89,C,Spain,Japan
89,D,Denmark,England
89,E,USA,Netherlands
89,F,France,Brazil
89,G,Argentina,Italy
89,H,Germany,Colombia
90,A,Norway,New Zealand
90,B,Canada,Australia
90,C,Spain,Japan
90,D,England,Denmark
90,E,USA,Portugal
90,F,Brazil,France
90,G,Sweden,Italy
90,H,Germany,Colombia
91,A,Switzerland,Norway
91,B,Canada,Australia
91,C,Spain,Japan
91,D,England,Denmark
91,E,Netherlands,USA
91,F,France,Jamaica
91,G,Sweden,Italy
91,H,Germany,South Korea
92,A,Norway,New Zealand
92,B,Australia,Ireland
92,C,Spain,Japan
92,D,China,Denmark
92,E,USA,Netherlands
92,F,Brazil,France
92,G,Sweden,Argentina
92,H,Germany,Colombia
93,A,Norway,Switzerland
93,B,Australia,Canada
93,C,Spain,Japan
93,D,England,Denmark
93,E,USA,Netherlands
93,F,France,Panama
93,G,Sweden,Italy
93,H,Colombia,Germany
94,A,Norway,Switzerland
94,B,Australia,Canada
94,C,Japan,Spain
94,D,England,Denmark
94,E,USA,Netherlands
94,F,France,Brazil
94,G,Sweden,Argentina
94,H,Germany,Colombia
95,A,Switzerland,Norway
95,B,Canada,Australia
95,C,Japan,Spain
95,D,Denmark,England
95,E,USA,Portugal
95,F,Brazil,France
95,G,Sweden,Argentina
95,H,Germany,Colombia
96,A,Norway,Switzerland
96,B,Australia,Canada
96,C,Spain,Japan
96,D,England,Denmark
96,E,USA,Netherlands
96,F,France,Brazil
96,G,Sweden,Italy
96,H,Colombia,Germany
97,A,Norway,Switzerland
97,B,Australia,Canada
97,C,Spain,Japan
97,D,England,Denmark
97,E,USA,Netherlands
97,F,Brazil,France
97,G,Sweden,Argentina
97,H,Germany,South Korea
98,A,Norway,Switzerland
98,B,Canada,Australia
98,C,Japan,Spain
98,D,England,China
98,E,USA,Netherlands
98,F,Brazil,France
98,G,Sweden,Argentina
98,H,Germany,Colombia
99,A,New Zealand,Norway
99,B,Canada,Ireland
99,C,Japan,Spain
99,D,China,Denmark
99,E,Netherlands,USA
99,F,Brazil,France
99,G,Sweden,Argentina
99,H,Germany,Colombia
100,A,Switzerland,Norway
100,B,Canada,Australia
100,C,Spain,Japan
100,D,England,Denmark
100,E,Netherlands,USA
100,F,France,Brazil
100,G,Argentina,Sweden
100,H,Germany,Colombia
101,A,New Zealand,Switzerland
101,B,Canada,Ireland
101,C,Spain,Japan
101,D,England,China
101,E,USA,Netherlands
101,F,France,Brazil
101,G,Sweden,Italy
101,H,Germany,South Korea
102,A,Norway,Switzerland
102,B,Canada,Australia
102,C,Spain,Japan
102,D,England,Denmark
102,E,USA,Netherlands
102,F,Brazil,France
102,G,Sweden,Argentina
102,H,Germany,Colombia
103,A,Norway,New Zealand
103,B,Canada,Australia
103,C,Spain,Japan
103,D,England,Denmark
103,E,Portugal,USA
103,F,France,Brazil
103,G,Argentina,Sweden
103,H,South Korea,Germany
104,A,Norway,New Zealand
104,B,Canada,Australia
104,C,Spain,Japan
104,D,Denmark,England
104,E,Netherlands,USA
104,F,France,Brazil
104,G,Sweden,Italy
104,H,Germany,Colombia
105,A,Norway,Switzerland
105,B,Canada,Australia
105,C,Japan,Spain
105,D,England,Denmark
105,E,USA,Netherlands
105,F,France,Brazil
105,G,Sweden,Argentina
105,H,Germany,Morocco
106,A,New Zealand,Norway
106,B,Australia,Canada
106,C,Spain,Japan
106,D,China,England
106,E,USA,Netherlands
106,F,Brazil,France
106,G,Italy,Sweden
106,H,Colombia,Germany
107,A,Norway,New Zealand
107,B,Canada,Australia
107,C,Japan,Spain
107,D,England,Denmark
107,E,Netherlands,USA
107,F,France,Brazil
107,G,Sweden,Italy
107,H,Germany,Colombia
108,A,Norway,Switzerland
108,B,Canada,Australia
108,C,Spain,Japan
108,D,China,Denmark
108,E,USA,Netherlands
108,F,Brazil,France
108,G,Sweden,Italy
108,H,Germany,Colombia
109,A,Norway,Switzerland
109,B,Canada,Ireland
109,C,Japan,Spain
109,D,England,Denmark
109,E,USA,Portugal
109,F,Brazil,France
109,G,Sweden,Argentina
109,H,Germany,South Korea
110,A,Norway,New Zealand
110,B,Canada,Australia
110,C,Spain,Japan
110,D,England,Denmark
110,E,Netherlands,USA
110,F,Brazil,France
110,G,Argentina,Italy
110,H,Germany,Colombia
111,A,Norway,Switzerland
111,B,Australia,Canada
111,C,Spain,Japan
111,D,England,Denmark
111,E,USA,Netherlands
111,F,Brazil,France
111,G,Sweden,Italy
111,H,Germany,South Korea
112,A,Switzerland,Norway
112,B,Australia,Ireland
112,C,Spain,Japan
112,D,England,Denmark
112,E,USA,Netherlands
112,F,France,Brazil
112,G,Sweden,Italy
112,H,Germany,South Korea
113,A,Switzerland,Norway
113,B,Canada,Australia
113,C,Spain,Japan
113,D,England,Denmark
113,E,Netherlands,USA
113,F,Brazil,France
113,G,Sweden,Argentina
113,H,Germany,Colombia
114,A,Norway,Switzerland
114,B,Canada,Australia
114,C,Spain,Japan
114,D,England,China
114,E,USA,Netherlands
114,F,Brazil,France
114,G,Sweden,Argentina
114,H,Germany,Colombia
115,A,Norway,Switzerland
115,B,Australia,Canada
115,C,Japan,Spain
115,D,China,England
115,E,USA,Netherlands
115,F,France,Brazil
115,G,Sweden,Argentina
115,H,Germany,South Korea
116,A,Switzerland,Norway
116,B,Australia,Canada
116,C,Spain,Japan
116,D,England,Denmark
116,E,USA,Netherlands
116,F,France,Brazil
116,G,Sweden,Italy
116,H,Germany,Colombia
117,A,Norway,Switzerland
117,B,Canada,Australia
117,C,Spain,Japan
117,D,Denmark,England
117,E,Netherlands,USA
117,F,France,Brazil
117,G,Italy,Sweden
117,H,Germany,Colombia
118,A,Switzerland,Norway
118,B,Canada,Australia
118,C,Spain,Japan
118,D,Denmark,China
118,E,USA,Netherlands
118,F,France,Brazil
118,G,Sweden,Italy
118,H,Germany,Colombia
119,A,Norway,New Zealand
119,B,Australia,Canada
119,C,Japan,Spain
119,D,China,England
119,E,USA,Netherlands
119,F,Brazil,France
119,G,Sweden,Italy
119,H,Germany,Colombia
120,A,Switzerland,Norway
120,B,Australia,Canada
120,C,Spain,Japan
120,D,Denmark,China
120,E,USA,Portugal
120,F,France,Brazil
120,G,Sweden,Italy
120,H,Germany,South Korea
121,A,Norway,New Zealand
121,B,Australia,Canada
121,C,Spain,Zambia
121,D,Denmark,England
121,E,USA,Netherlands
121,F,Brazil,France
121,G,Sweden,Argentina
121,H,Germany,Colombia
122,A,Switzerland,New Zealand
122,B,Australia,Canada
122,C,Spain,Costa Rica
122,D,England,Denmark
122,E,USA,Netherlands
122,F,Brazil,France
122,G,Sweden,Italy
122,H,Germany,South Korea
123,A,Norway,Switzerland
123,B,Australia,Canada
123,C,Japan,Spain
123,D,Denmark,England
123,E,USA,Netherlands
123,F,Brazil,France
123,G,Sweden,Italy
123,H,Germany,Colombia
124,A,Norway,New Zealand
124,B,Australia,Canada
124,C,Spain,Japan
124,D,England,Denmark
124,E,USA,Netherlands
124,F,France,Brazil
124,G,Sweden,Italy
124,H,Germany,Colombia
125,A,Norway,New Zealand
125,B,Australia,Canada
125,C,Japan,Spain
125,D,Denmark,England
125,E,USA,Netherlands
125,F,France,Brazil
125,G,Sweden,Italy
125,H,Colombia,South Korea
126,A,Norway,Switzerland
126,B,Australia,Canada
126,C,Japan,Spain
126,D,England,China
126,E,USA,Netherlands
126,F,Brazil,France
126,G,Sweden,Italy
126,H,Colombia,South Korea
127,A,Norway,New Zealand
127,B,Australia,Canada
127,C,Spain,Japan
127,D,Denmark,England
127,E,USA,Netherlands
127,F,Brazil,France
127,G,Sweden,Italy
127,H,Germany,Colombia
128,A,Norway,Switzerland
128,B,Canada,Ireland
128,C,Spain,Japan
128,D,China,Denmark
128,E,Portugal,USA
128,F,France,Brazil
128,G,Sweden,Italy
128,H,Germany,Colombia
129,A,Norway,New Zealand
129,B,Canada,Australia
129,C,Japan,Spain
129,D,England,China
129,E,USA,Netherlands
129,F,Brazil,France
129,G,Italy,Sweden
129,H,Germany,Colombia
130,A,Switzerland,Norway
130,B,Canada,Australia
130,C,Spain,Japan
130,D,England,Denmark
130,E,USA,Netherlands
130,F,Brazil,France
130,G,Italy,Sweden
130,H,South Korea,Germany
131,A,Norway,Switzerland
131,B,Canada,Australia
131,C,Spain,Japan
131,D,Denmark,England
131,E,USA,Netherlands
131,F,Brazil,France
131,G,Sweden,Italy
131,H,Germany,Colombia
132,A,Norway,New Zealand
132,B,Canada,Australia
132,C,Japan,Spain
132,D,England,China
132,E,USA,Netherlands
132,F,France,Brazil
132,G,Sweden,Argentina
132,H,Germany,South Korea
133,A,New Zealand,Norway
133,B,Canada,Australia
133,C,Spain,Japan
133,D,England,Denmark
133,E,Netherlands,USA
133,F,France,Jamaica
133,G,Italy,Sweden
133,H,Germany,South Korea
134,A,Norway,New Zealand
134,B,Australia,Canada
134,C,Spain,Japan
134,D,England,Denmark
134,E,USA,Netherlands
134,F,Brazil,France
134,G,Italy,Sweden
134,H,Germany,South Korea
135,A,Norway,Switzerland
135,B,Australia,Canada
135,C,Japan,Spain
135,D,England,Denmark
135,E,Netherlands,USA
135,F,Brazil,France
135,G,Sweden,Argentina
135,H,Germany,Colombia
136,A,New Zealand,Norway
136,B,Australia,Nigeria
136,C,Spain,Costa Rica
136,D,Denmark,England
136,E,Netherlands,USA
136,F,Brazil,France
136,G,Sweden,Argentina
136,H,Germany,Colombia
137,A,Norway,New Zealand
137,B,Canada,Nigeria
137,C,Japan,Spain
137,D,China,Denmark
137,E,USA,Netherlands
137,F,France,Brazil
137,G,Sweden,Italy
137,H,Colombia,Germany
138,A,Norway,Switzerland
138,B,Canada,Australia
138,C,Spain,Japan
138,D,England,China
138,E,USA,Netherlands
138,F,Brazil,France
138,G,Sweden,Argentina
138,H,Germany,Colombia
139,A,Norway,New Zealand
139,B,Canada,Australia
139,C,Spain,Japan
139,D,England,Denmark
139,E,Netherlands,USA
139,F,France,Brazil
139,G,Italy,Sweden
139,H,Germany,Colombia
140,A,Switzerland,Norway
140,B,Australia,Canada
140,C,Japan,Spain
140,D,England,Denmark
140,E,USA,Netherlands
140,F,Brazil,France
140,G,Sweden,Italy
140,H,South Korea,Germany
141,A,Norway,Switzerland
141,B,Canada,Australia
141,C,Japan,Spain
141,D,China,Denmark
141,E,USA,Netherlands
141,F,Brazil,France
141,G,Sweden,Italy
141,H,Germany,South Korea
142,A,Norway,Switzerland
142,B,Australia,Canada
